KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
533803034,1,,533803032,16,6,10,1,0,1,18,7,11,9,4,5,17,6,11,16,6,10,9,3,6,7,1,6,2,0,2,0,0,0,0,0,0,9,9,6,4,0,0,1,0,0,5,5,0,1,8,0,6,2
533803041,0,,,9,5,4,0,0,0,9,5,4,5,3,2,8,4,4,8,4,4,4,2,2,1,0,1,1,0,1,0,0,0,0,0,0,4,4,0,3,1,0,0,0,0,4,4,0,0,2,0,0,1
533803044,0,,,13,6,7,3,2,1,10,4,6,6,3,3,9,3,6,9,3,6,4,1,3,2,0,2,2,0,2,0,0,0,0,0,0,4,4,1,1,0,0,2,0,0,3,2,1,0,3,0,1,1
533803052,0,,,41,19,22,1,1,0,40,18,22,21,11,10,40,18,22,40,18,22,19,7,12,11,3,8,4,1,3,0,0,0,0,0,0,15,15,2,4,5,4,0,0,0,12,7,5,0,15,0,2,2
533803053,0,,,64,33,31,1,1,0,63,32,31,33,17,16,60,30,30,58,30,28,30,15,15,20,10,10,9,4,5,0,0,0,1,0,1,28,28,6,12,7,2,1,0,0,22,19,3,0,21,0,5,6
533803054,0,,,24,10,14,0,0,0,24,10,14,11,4,7,24,10,14,24,10,14,13,6,7,4,1,3,2,0,2,0,0,0,0,0,0,9,9,1,3,3,2,0,0,0,8,6,2,0,9,0,1,1
533803061,1,,533803064;533803071,59,29,30,1,1,0,63,31,32,31,15,16,63,31,32,63,31,32,32,16,16,18,9,9,6,3,3,1,1,0,3,1,2,22,22,1,11,9,2,0,1,0,22,20,2,0,19,0,1,6
533803064,2,533803061,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803071,2,533803061,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803122,0,,,19,8,11,0,0,0,19,8,11,6,3,3,19,8,11,18,7,11,13,5,8,5,1,4,3,0,3,1,0,1,0,0,0,10,10,5,2,2,1,0,0,0,5,3,2,0,9,0,5,0
533803124,0,,,45,13,32,5,1,4,40,12,28,21,6,15,40,12,28,40,12,28,19,6,13,15,4,11,12,3,9,1,0,1,0,0,0,15,15,2,5,4,1,2,0,1,13,8,5,2,13,0,2,1
533803132,2,533803134,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803134,1,,533803132,27,12,15,0,0,0,30,13,17,17,9,8,30,13,17,29,13,16,13,4,9,7,1,6,3,0,3,0,0,0,0,0,0,12,12,4,2,6,1,0,0,0,9,5,4,0,9,0,3,1
533803151,0,,,8,4,4,0,0,0,8,4,4,4,2,2,8,4,4,8,4,4,4,2,2,2,0,2,2,0,2,1,0,1,0,0,0,4,4,3,0,0,0,1,0,0,1,0,1,0,3,0,2,0
533803152,1,,533803161,29,15,14,2,2,0,34,17,17,18,9,9,32,17,15,31,16,15,16,8,8,6,2,4,3,0,3,0,0,0,0,0,0,10,10,3,4,4,2,1,0,0,11,8,3,0,10,0,3,2
533803154,0,,,38,21,17,0,0,0,38,21,17,18,9,9,38,21,17,37,21,16,20,12,8,8,3,5,6,2,4,2,2,0,0,0,0,19,19,8,6,2,3,0,0,0,11,8,3,0,16,0,7,2
533803161,2,533803152,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803231,0,,,53,28,25,6,4,2,47,24,23,35,19,16,44,22,22,44,22,22,12,5,7,7,4,3,2,0,2,1,0,1,0,0,0,26,26,11,8,2,5,0,0,0,15,14,1,2,8,3,3,3
533803232,0,,,100,51,49,18,7,11,82,44,38,59,33,26,78,41,37,77,40,37,23,11,12,8,3,5,1,0,1,0,0,0,0,0,0,41,41,15,10,7,4,2,3,0,26,20,6,6,17,2,6,2
533803234,0,,,73,39,34,10,5,5,63,34,29,43,23,20,58,31,27,57,30,27,20,11,9,12,5,7,4,2,2,1,0,1,0,0,0,32,32,11,13,4,1,1,1,1,21,16,5,3,17,2,4,2
533803242,2,533803251,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803251,1,,533803242,35,21,14,0,0,0,37,22,15,24,14,10,35,20,15,35,20,15,13,8,5,4,2,2,1,0,1,1,0,1,0,0,0,12,12,3,2,4,3,0,1,0,10,7,3,0,10,0,3,1
533803252,0,,,35,19,16,5,2,3,30,17,13,16,10,6,28,15,13,27,14,13,14,7,7,7,3,4,2,1,1,0,0,0,0,0,0,13,13,3,5,0,3,2,0,0,10,6,4,1,10,0,3,3
533803261,2,533803263,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803263,1,,533803261,88,45,43,11,8,3,78,37,41,43,23,20,74,35,39,73,34,39,35,14,21,21,8,13,7,3,4,1,0,1,1,0,1,37,37,15,12,3,4,1,1,2,23,17,6,3,26,1,8,5
533803332,0,,,32,18,14,3,2,1,29,16,13,14,9,5,29,16,13,29,16,13,15,7,8,7,3,4,2,2,0,0,0,0,1,0,1,15,15,5,7,2,0,0,0,1,10,6,4,1,10,1,3,3
533803334,0,,,78,33,45,0,0,0,78,33,45,15,8,7,78,33,45,77,33,44,63,25,38,46,14,32,27,7,20,4,1,3,0,0,0,17,16,2,8,3,3,0,0,0,14,9,5,0,14,0,2,3
533803341,2,533803343,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803343,1,,533803341,16,9,7,1,1,0,17,9,8,6,3,3,16,9,7,16,9,7,11,6,5,8,5,3,2,2,0,0,0,0,0,0,0,6,6,1,4,1,0,0,1,0,6,5,1,0,6,0,1,4
533803352,0,,,60,32,28,5,3,2,55,29,26,26,13,13,54,28,26,54,28,26,29,16,13,19,10,9,7,5,2,0,0,0,0,0,0,25,25,5,11,4,4,1,0,0,20,17,3,0,18,0,3,9
533803354,0,,,136,75,61,6,4,2,121,62,59,60,34,26,121,62,59,120,62,58,61,28,33,36,15,21,15,5,10,2,0,2,1,1,0,68,68,24,27,10,7,0,0,0,44,37,7,2,41,1,8,16
533803361,0,,,157,70,87,20,9,11,136,60,76,71,28,43,132,58,74,130,57,73,65,32,33,38,15,23,13,6,7,0,0,0,0,0,0,60,60,16,21,10,5,4,1,3,44,31,13,3,48,0,13,11
533803363,1,,533803364,251,129,122,30,18,12,212,101,111,120,68,52,204,96,108,197,92,105,92,33,59,63,19,44,39,11,28,14,3,11,1,0,1,96,95,44,20,11,14,5,2,2,54,40,14,2,47,7,13,8
533803364,2,533803363,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803434,0,,,33,17,16,0,0,0,33,17,16,12,8,4,33,17,16,33,17,16,21,9,12,15,5,10,8,3,5,0,0,0,0,0,0,16,16,5,7,2,2,0,0,0,11,9,2,0,14,0,5,4
533803441,0,,,119,53,66,6,3,3,113,50,63,51,27,24,110,49,61,109,48,61,62,23,39,41,15,26,12,2,10,2,0,2,0,0,0,53,53,17,17,10,7,2,0,0,36,28,8,2,42,0,14,11
533803442,0,,,130,60,70,10,7,3,120,53,67,72,33,39,113,52,61,113,52,61,48,20,28,29,10,19,13,5,8,0,0,0,0,0,0,52,52,17,14,10,6,2,1,2,35,22,13,1,36,2,12,7
533803443,0,,,92,48,44,5,3,2,87,45,42,47,26,21,87,45,42,87,45,42,40,19,21,19,8,11,3,1,2,1,0,1,0,0,0,44,44,23,8,5,6,0,1,1,21,16,5,2,28,2,13,5
533803444,0,,,244,120,124,19,10,9,225,110,115,110,57,53,216,104,112,216,104,112,115,53,62,66,30,36,19,8,11,1,0,1,0,0,0,101,101,25,36,20,16,3,0,1,76,62,14,6,72,0,20,24
533803451,0,,,28,13,15,1,1,0,27,12,15,11,6,5,27,12,15,26,12,14,16,6,10,8,2,6,1,0,1,0,0,0,0,0,0,14,14,3,9,1,1,0,0,0,11,11,0,0,11,0,1,5
533803452,0,,,81,23,58,0,0,0,81,23,58,3,3,0,81,23,58,81,23,58,78,20,58,74,17,57,62,12,50,17,3,14,0,0,0,7,4,1,3,0,0,0,0,0,3,3,0,0,4,0,1,2
533803453,0,,,119,68,51,4,3,1,115,65,50,60,39,21,100,50,50,99,49,50,55,26,29,28,12,16,10,3,7,0,0,0,0,0,0,49,48,13,19,11,5,0,0,0,35,31,4,2,36,0,12,14
533803454,0,,,69,32,37,8,4,4,58,25,33,34,14,20,58,25,33,57,25,32,24,11,13,12,6,6,5,3,2,0,0,0,2,0,2,34,34,18,7,3,4,0,2,0,16,13,3,1,18,3,7,5
533803461,0,,,109,60,49,21,11,10,88,49,39,62,37,25,84,48,36,83,48,35,26,12,14,15,7,8,2,0,2,0,0,0,0,0,0,42,42,16,9,6,4,4,2,1,26,21,5,6,17,0,5,5
533803463,1,,533803464,63,25,38,13,5,8,52,21,31,22,11,11,52,21,31,52,21,31,30,10,20,23,6,17,14,4,10,2,0,2,1,1,0,27,27,8,13,0,5,1,1,0,20,18,2,2,21,0,7,6
533803464,2,533803463,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803484,2,533803562,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803532,0,,,113,56,57,15,11,4,98,45,53,55,28,27,97,45,52,96,45,51,43,17,26,27,10,17,3,3,0,1,1,0,0,0,0,40,40,14,7,6,4,4,4,1,26,14,12,2,32,0,10,3
533803534,1,,533803622;533803632,140,81,59,10,7,3,146,83,63,101,61,40,139,77,62,136,74,62,45,22,23,17,5,12,6,2,4,0,0,0,1,1,0,41,33,12,8,6,5,4,1,1,25,13,12,3,19,4,2,3
533803541,0,,,82,38,44,3,0,3,79,38,41,40,19,21,79,38,41,79,38,41,39,19,20,22,11,11,7,3,4,1,1,0,0,0,0,31,31,5,11,8,4,3,0,0,26,18,8,1,26,0,4,8
533803542,0,,,12,7,5,0,0,0,12,7,5,6,4,2,12,7,5,11,7,4,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,7,7,4,1,2,0,0,0,0,3,3,0,0,5,0,3,1
533803543,0,,,62,55,7,1,0,1,61,55,6,54,50,4,48,42,6,40,34,6,7,5,2,5,4,1,2,2,0,0,0,0,1,1,0,19,18,14,3,0,0,0,0,1,4,3,1,1,5,6,2,2
533803544,1,,533803641;533803642,26,17,9,1,0,1,36,25,11,23,18,5,35,24,11,34,23,11,13,7,6,6,4,2,3,2,1,0,0,0,0,0,0,11,11,5,2,5,0,0,0,1,8,6,2,0,9,0,2,0
533803552,0,,,135,63,72,11,5,6,124,58,66,64,32,32,122,58,64,121,57,64,60,26,34,30,10,20,11,1,10,1,0,1,1,0,1,56,56,13,23,9,8,2,0,1,42,36,6,1,42,0,10,11
533803554,0,,,137,69,68,13,7,6,124,62,62,84,46,38,118,59,59,116,58,58,40,16,24,22,6,16,7,2,5,0,0,0,1,0,1,58,58,20,16,12,6,1,2,1,38,29,9,3,31,0,13,3
533803561,0,,,102,51,51,6,3,3,96,48,48,52,30,22,93,45,48,93,45,48,44,18,26,22,7,15,10,3,7,1,0,1,0,0,0,41,41,12,12,8,6,2,0,1,29,19,10,1,31,0,7,8
533803562,1,,533803484;533803582,15,6,9,0,0,0,17,7,10,12,6,6,17,7,10,17,7,10,5,1,4,4,1,3,1,0,1,0,0,0,0,0,0,7,7,6,2,0,0,0,0,1,3,2,1,0,4,0,2,0
533803563,0,,,41,21,20,3,1,2,38,20,18,21,13,8,38,20,18,38,20,18,17,7,10,13,4,9,5,1,4,1,0,1,0,0,0,15,15,2,6,5,0,0,2,0,13,10,3,1,12,0,2,2
533803582,2,533803562,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803601,2,533803703,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803622,2,533803534,,15,8,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803632,2,533803534,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803641,2,533803544,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803642,2,533803544,,9,7,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803651,0,,,16,6,10,4,0,4,12,6,6,5,2,3,12,6,6,12,6,6,7,4,3,2,1,1,2,1,1,0,0,0,0,0,0,6,6,3,1,0,0,1,1,0,3,1,2,1,6,0,3,1
533803652,0,,,33,14,19,0,0,0,33,14,19,19,7,12,32,14,18,31,13,18,14,7,7,12,5,7,6,3,3,0,0,0,0,0,0,10,10,1,2,3,2,1,1,0,9,4,5,0,10,0,1,2
533803661,0,,,27,12,15,0,0,0,27,12,15,11,5,6,27,12,15,27,12,15,16,7,9,10,4,6,6,2,4,0,0,0,0,0,0,14,14,6,5,1,2,0,0,0,8,5,3,0,11,0,3,4
533803663,0,,,84,41,43,9,6,3,75,35,40,35,16,19,73,34,39,73,34,39,40,19,21,24,11,13,13,4,9,2,0,2,0,0,0,38,38,14,14,5,3,0,0,2,23,19,4,4,28,0,11,7
533803703,1,,533803601,59,30,29,4,2,2,57,29,28,25,17,8,56,28,28,56,28,28,32,12,20,17,5,12,6,1,5,1,0,1,0,0,0,28,28,10,12,4,1,1,1,0,19,16,3,0,23,0,6,5
533803742,1,,533803744;533803751,15,8,7,0,0,0,21,10,11,7,5,2,21,10,11,21,10,11,14,5,9,10,2,8,8,2,6,0,0,0,0,0,0,6,6,4,5,1,1,0,0,0,7,7,0,0,11,0,4,1
533803744,2,533803742,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803751,2,533803742,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803761,0,,,60,33,27,7,5,2,53,28,25,27,16,11,50,26,24,50,26,24,26,12,14,17,8,9,5,2,3,0,0,0,0,0,0,18,18,1,4,6,3,3,1,0,17,10,7,1,15,0,1,3
533803851,0,,,51,36,15,0,0,0,51,36,15,33,26,7,51,36,15,51,36,15,18,10,8,11,5,6,2,1,1,1,0,1,4,4,0,26,26,14,6,3,1,1,0,1,11,9,2,0,13,10,3,3
533803853,0,,,96,53,43,6,4,2,90,49,41,54,31,23,88,49,39,88,49,39,36,18,18,17,7,10,6,3,3,0,0,0,0,0,0,40,40,14,10,10,3,0,2,1,25,18,7,1,24,4,6,1
533803863,2,533803864,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803864,1,,533803863,18,10,8,0,0,0,20,10,10,10,5,5,19,9,10,19,9,10,10,5,5,5,1,4,3,0,3,0,0,0,0,0,0,9,9,4,3,2,1,0,0,0,6,5,1,0,7,0,4,1
533803892,2,533803982,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803903,2,533803904,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533803904,1,,533803903;533803921,23,12,11,2,2,0,27,14,13,12,6,6,26,13,13,26,13,13,15,8,7,10,5,5,4,2,2,0,0,0,0,0,0,10,10,7,3,2,0,2,0,0,6,5,1,0,12,0,7,1
533803921,2,533803904,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
